date,location,gndr,age,employ,student,efl,income,os,model,phage,provider,chngpro,chngprowhy,phone+,bothcontract,whodwnld,game,bus/train,socialmed,calendar,messapp,email,music,bank,weather,browse,news,paidapp,learnapp,frequsetxt,frequsecl,frequsefb,frequseem,bought,fillform,pubprofile,bank,nobankacct,infosafe,mnysecr,fees,face2face,atm,,,,
,,0,3,2,2,0,1,1,LG,0,5,1,,1,,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,3,2,0,0,1,1,0,1,1,1,1,1,,,,
7/22/14,SoBro (Simpson/196),1,3,3,2,1,1,1,Galaxy,1,5,1,,1,,2,0,1,1,0,1,1,0,1,0,1,0,0,2,1,,,,1,1,1,1,2,1,1,1,0,1,,,,
,,0,3,0,2,0,1,2,,2,5,1,,1,,1,0,0,0,1,1,1,0,1,0,0,1,1,1,2,3,1,0,1,1,1,1,0,1,1,1,1,1,,,,
7/30/14,Brownsville (Clinic),0,3,0,2,0,1,1,,,5,1,,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,3,2,0,1,0,1,1,1,1,1,0,1,,,,
7/22/14,SoBro (Simpson/196),1,3,3,2,1,1,1,Galaxy,,5,1,,1,,0,1,0,1,0,1,0,0,0,0,0,0,1,1,3,1,0,,0,1,1,0,2,1,1,1,1,1,,,,
8/10/14,Dominican Pride Parade,1,3,0,2,1,1,1,HTC,3,6,1,,0,1,2,1,1,1,0,1,0,0,1,0,0,0,1,0,2,1,0,3,1,0,1,1,2,1,1,1,1,1,,,,
7/26/14,Brownsville (Old Timers Day),1,3,1,2,0,1,0,,,6,0,4,1,,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,2,3,0,1,1,1,2,1,1,1,0,1,,,,
,,1,3,1,2,0,1,0,,,6,0,4,1,,0,0,0,1,1,1,1,0,1,0,0,1,1,1,2,0,1,3,0,1,1,1,1,1,1,1,0,1,,,,
7/18/14,Houston street,0,3,3,2,1,1,1,samsung,,8,1,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,4,4,0,1,1,1,0,1,1,1,1,1,,,,
7/27/14,NYCHA,1,3,0,2,0,2,1,kyocera,0,0,1,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,,0,0,1,0,2,1,1,1,1,1,,,,
8/16/14,Bedford Sty (North BK Welfare),1,3,1,2,1,2,1,Galaxy,1,0,1,,1,,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,2,4,3,0,1,0,0,2,1,1,1,1,0,,,,
8/15/14,East Flatbush (church),1,3,0,2,0,2,1,Galaxy,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,0,3,1,0,1,0,2,1,1,1,1,1,,,,
8/10/14,Dominican Pride Parade,0,3,0,2,1,2,1,Galaxy,2,0,1,,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,3,0,1,1,0,2,1,1,1,1,0,,,,
8/16/14,Bedford Sty (North BK Welfare),0,3,2,2,1,2,1,Galaxy,3,0,1,,1,,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2,3,4,0,1,0,1,2,1,1,1,1,0,,,,
,,1,3,1,2,0,2,0,,,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,4,,1,0,,1,0,1,1,1,1,1,1,0,1,,,,
,Harlem,0,3,0,1,0,2,0,,,0,0,0,1,,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,,,,1,0,1,1,1,1,1,0,1,1,,,,
7/22/14,Bergen Welfare Center,1,3,0,2,0,2,0,iphone,,0,1,,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,2,0,1,3,0,1,0,1,2,1,0,1,1,1,,,,
8/4/14,NYCHA,0,3,0,2,0,2,1,,,0,1,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,1,0,0,1,1,1,1,1,1,,,,
8/5/14,Dwtn Bklyn (Fulton Mall),0,3,0,2,1,2,0,iphone,0,1,1,,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,2,1,0,3,0,1,1,0,2,1,1,1,0,1,,,,
8/14/14,Brownsville (BRC Center),0,3,1,2,1,2,1,Google Nexus,0,1,1,,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,2,4,0,1,0,1,2,1,1,1,0,1,,,,
8/16/14,Bedford Sty (North BK Welfare),1,3,1,2,0,2,1,Google Nexus,0,1,1,,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2,4,3,0,0,1,0,2,1,1,1,0,1,,,,
7/27/14,NYCHA,1,3,1,2,0,2,1,Alcatel,0,1,1,,1,,2,1,0,1,0,1,1,0,0,0,0,0,1,2,1,0,,,0,0,1,0,2,1,1,1,1,1,,,,
8/9/14,Park Slope (Sunset park market),1,3,0,2,0,2,1,Google Nexus,0,1,0,2,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,2,0,3,0,1,1,1,2,1,1,1,1,0,,,,
8/9/14,Park Slope (Sunset park market),1,3,0,2,1,2,1,sony xperia,0,1,1,,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,4,3,2,0,1,0,1,2,1,1,1,1,0,,,,
8/17/14,Union Square,1,3,0,2,1,2,1,Galaxy,0,1,1,,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,3,2,4,0,1,0,1,2,1,1,1,0,1,,,,
8/16/14,Bedford Sty (North BK Welfare),1,3,1,2,0,2,1,motorola,1,1,,,1,,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,1,4,3,0,1,0,0,2,1,1,1,0,1,,,,
8/10/14,Dominican Pride Parade,1,3,0,2,1,2,1,Galaxy,1,1,1,,1,,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,2,4,3,0,0,1,1,2,1,1,1,1,0,,,,
8/12/14,Atlantic/Utica (church),0,3,0,2,0,2,1,Galaxy,1,1,0,2,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,1,3,4,0,0,0,0,2,1,1,1,1,0,,,,
8/15/14,East Flatbush (church),0,3,1,2,0,2,1,Galaxy,2,1,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/10/14,Dominican Pride Parade,0,3,0,2,1,2,1,Google Nexus,2,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2,1,4,3,0,0,1,0,2,1,1,1,1,0,,,,
8/2/14,Dwtn Bklyn,0,3,0,2,1,2,1,Galaxy,2,1,0,0,1,,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,1,0,3,0,0,1,0,2,1,1,1,0,1,,,,
7/31/14,Grand Army Market,0,3,0,2,1,2,1,Galaxy,2,1,1,,1,,0,1,1,1,0,1,1,0,1,0,0,0,1,0,2,1,0,3,0,0,1,1,2,1,1,1,0,1,,,,
8/1-8/7,Bronx Zoo,0,3,2,2,0,2,1,samsung,2,1,1,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,0,0,0,1,2,1,0,1,1,1,,,,
7/20-7/27,Harlem,1,3,2,1,0,2,1,samsung,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,4,0,0,0,2,1,1,1,1,0,1,,,,
8/17/14,Union Square,1,3,0,2,1,2,1,LG,4,1,1,,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,2,4,3,0,0,0,0,2,1,1,1,1,1,,,,
8/14/14,Brownsville (BRC Center),1,3,0,2,0,2,1,my touch 4g,4,1,1,,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,3,1,0,2,0,0,1,0,2,1,1,1,1,1,,,,
8/5/14,Dwtn Bklyn (Fulton Mall),1,3,1,2,0,2,1,HTC,5,1,1,,1,,0,1,0,1,0,1,0,1,0,0,0,0,1,0,2,1,0,3,0,0,1,0,2,1,1,1,1,1,,,,
7/29/14,Marine Park (King’s Plaza),0,3,2,2,0,2,1,Galaxy,,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,3,1,0,0,1,1,1,1,1,0,1,,,,
7/29/14,Marine Park (King’s Plaza),0,3,2,2,0,2,1,,,1,1,,1,,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,2,3,1,1,0,1,1,1,1,1,1,0,,,,
7/31/14,Grand Army Market,1,3,2,2,0,2,1,Galaxy,,1,1,,1,,2,1,0,1,0,0,0,1,1,0,0,0,1,1,2,1,4,3,1,1,1,1,2,1,1,1,0,1,,,,
7/29/14,Marine Park (King’s Plaza),0,3,0,2,0,2,0,,,1,1,,1,,1,0,0,0,1,1,0,1,0,1,0,1,0,0,2,0,3,1,0,0,0,0,1,1,1,1,1,1,,,,
7/28/14,Rockaway Ave,0,3,0,2,0,2,1,,,1,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,3,1,0,1,1,1,2,1,1,1,1,1,,,,
7/29/14,Marine Park (King’s Plaza),1,3,0,2,0,2,1,,,1,1,,1,,1,0,1,0,1,0,0,0,0,1,0,1,1,1,2,0,3,1,0,1,1,0,1,1,1,1,1,1,,,,
,,0,3,3,2,0,2,1,,,1,1,,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,0,0,0,0,1,1,1,1,1,1,,,,
8/16/14,Bedford Sty (North BK Welfare),1,3,0,2,0,2,0,iphone,0,2,1,,1,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,4,3,0,1,0,0,2,0,1,1,1,1,,,,
8/15/14,East Flatbush (church),1,3,0,2,1,2,1,Galaxy,0,2,1,,1,,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,2,4,3,0,1,0,1,2,0,1,1,1,1,,,,
8/16/14,Bedford Sty (North BK Welfare),1,3,1,2,0,2,0,iphone,1,2,1,,1,,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,2,4,3,0,0,0,0,2,1,1,1,1,1,,,,
8/8/14,Marine Park (King’s Plaza),1,3,0,2,0,2,0,iphone,1,2,1,,1,,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,2,4,3,0,0,1,1,2,1,1,1,1,0,,,,
7/20-7/27,Harlem,1,3,0,2,0,2,1,NET10,1,2,0,0,1,,2,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,,,0,0,0,2,0,0,1,0,1,1,,,,
7/30/14,Flatbush Ave,1,3,0,2,0,2,0,iphone,2,2,1,,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,1,1,2,0,1,1,1,1,,,,
8/5/14,Dwtn Bklyn (Fulton Mall),1,3,0,2,0,2,1,Galaxy,2,2,1,,1,,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,3,0,2,0,0,1,0,2,1,1,1,1,0,,,,
7/25/14,Central Park,0,3,1,2,1,2,2,HTC,2,2,1,,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0,2,1,1,1,1,1,,,,
8/14/14,Brownsville (BRC Center),1,3,1,2,1,2,1,lucid 3,3,2,1,,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,2,3,4,0,0,1,1,2,1,1,1,1,0,,,,
8/16/14,Bedford Sty (North BK Welfare),0,3,0,2,0,2,1,Android mini,3,2,1,,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,1,3,4,0,1,0,0,2,1,0,1,1,1,,,,
8/10/14,Dominican Pride Parade,0,3,0,2,1,2,1,LG,4,2,1,,1,,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,2,4,3,0,1,0,1,2,1,1,1,1,1,,,,
7/25/14,Harlem,1,3,0,2,0,2,1,Galaxy,10+,2,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,1,0,0,2,1,1,1,1,1,,,,
7/19/14,Harlem,1,3,2,2,0,2,0,iphone,,2,1,,1,,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,2,3,4,0,1,1,1,2,1,1,1,0,1,,,,
8/4/14,NYCHA,0,3,0,1,0,2,1,,,2,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,1,1,1,1,1,1,,,,
,,1,3,0,0,0,2,1,net10,,2,0,0,1,,2,1,1,1,1,1,1,1,1,1,0,1,1,2,1,0,,,0,0,0,0,1,1,1,1,1,1,,,,
8/5/14,Dwtn Bklyn (Fulton Mall),0,3,1,2,1,2,0,iphone,0,3,1,,1,,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/16/14,Bedford Sty (North BK Welfare),0,3,0,2,1,2,0,iphone,0,3,1,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,3,4,0,0,0,0,2,1,1,1,1,1,,,,
8/16/14,Bedford Sty (North BK Welfare),0,3,1,2,1,2,1,samsung,0,3,1,,1,,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,4,0,1,0,1,2,0,1,1,1,1,,,,
7/26/14,NYCHA,0,3,0,2,1,2,2,nokia lumia,0,3,0,2,1,,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,0,3,1,0,0,0,0,2,1,1,1,1,1,,,,
8/7/14,Bergen Welfare Center,0,3,0,2,1,2,0,iphone,1,3,1,,1,,0,0,1,1,0,1,0,0,1,0,0,1,1,1,2,1,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/8/14,Marine Park (King’s Plaza),1,3,0,2,0,2,0,iphone,1,3,1,,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,2,1,2,0,3,0,0,1,0,2,1,1,1,1,0,,,,
7/22/14,SoBro (Simpson/196),0,3,2,2,0,2,1,Avail,2,3,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,2,0,1,3,1,1,0,1,2,1,1,1,1,1,,,,
8/9/14,Park Slope (Sunset park market),1,3,1,2,1,2,0,iphone,3,3,0,0,1,,1,0,1,0,0,0,1,1,0,0,1,1,0,0,2,3,1,4,1,1,1,0,2,1,1,1,1,0,,,,
8/7/14,Bergen Welfare Center,0,3,0,2,0,2,0,iphone,3,3,1,,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,2,1,4,3,0,1,0,0,2,1,1,1,1,0,,,,
7/27/14,NYCHA,1,3,2,2,0,2,2,samsung,,3,1,,1,,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,,2,1,0,1,0,2,1,1,1,1,1,,,,
7/26/14,NYCHA,1,3,0,2,1,2,2,nokia lumia,,3,0,2,0,1,2,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0,,2,0,0,1,0,2,1,1,1,1,1,,,,
8/15/14,East Flatbush (church),0,3,1,2,1,2,1,Galaxy,0,5,0,0,1,,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,1,4,3,0,0,0,0,2,0,1,1,1,1,,,,
7/29/14,Marine Park (King’s Plaza),1,3,0,2,0,2,1,samsung,3,5,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,3,2,0,0,1,0,1,1,1,1,1,1,,,,
7/19/14,SoBro (St Mary’s Park),0,3,1,2,0,2,0,iphone,0,6,1,,1,,2,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,3,2,0,1,1,0,2,1,1,1,1,1,,,,
8/17/14,Union Square,0,3,1,1,0,2,0,iphone,0,6,1,,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,2,3,4,0,1,0,1,2,1,1,0,1,1,,,,
8/14/14,Brownsville (BRC Center),0,3,1,2,1,2,1,moto x,0,6,0,1,1,,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,2,4,3,0,1,0,1,2,0,1,1,1,1,,,,
8/10/14,Dominican Pride Parade,0,3,1,2,1,2,1,moto x,0,6,1,,1,,0,0,1,1,1,1,0,0,1,0,0,0,1,0,2,1,0,3,0,0,1,1,2,1,1,1,0,1,,,,
8/12/14,Atlantic/Utica (church),0,3,0,2,0,2,1,moto x,0,6,1,,1,,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,2,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/12/14,Atlantic/Utica (church),1,3,0,2,1,2,1,HTC,0,6,1,,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,2,1,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/5/14,Dwtn Bklyn (Fulton Mall),0,3,1,2,1,2,1,HTC,1,6,1,,1,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/5/14,Dwtn Bklyn (Fulton Mall),0,3,0,2,1,2,1,LG,1,6,1,,1,,1,0,1,1,0,1,1,0,1,0,0,0,1,1,2,1,0,3,0,0,1,1,2,1,1,0,1,1,,,,
8/10/14,Dominican Pride Parade,0,3,0,2,1,2,1,HTC,1,6,1,,1,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1,4,3,0,0,0,0,2,1,1,1,1,0,,,,
8/8/14,Marine Park (King’s Plaza),0,3,0,2,1,2,1,LG,1,6,1,,1,,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,3,4,2,0,1,0,0,2,1,1,1,1,1,,,,
8/14/14,Brownsville (BRC Center),1,3,0,2,0,2,1,kyocera ,1,6,1,,1,,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,2,3,4,0,1,1,0,2,1,1,1,1,0,,,,
7/26/14,Brownsville (Old Timers Day),1,3,1,2,0,2,1,Galaxy,2,6,1,,1,,3,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,3,2,1,1,1,1,2,1,1,1,1,1,,,,
8/8/14,Marine Park (King’s Plaza),0,3,1,2,1,2,0,iphone,2,6,1,,1,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,3,0,2,0,0,1,1,2,1,1,1,0,1,,,,
8/16/14,Bedford Sty (North BK Welfare),1,3,1,2,1,2,1,LG,2,6,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,2,1,4,3,0,0,0,1,2,1,1,1,1,0,,,,
8/12/14,Atlantic/Utica (church),1,3,1,2,0,2,0,iphone,3,6,1,,1,,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2,4,3,0,0,0,0,2,1,1,1,1,0,,,,
7/22/14,Bergen Welfare Center,1,3,1,2,0,2,1,HTC,3,6,1,,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,2,1,1,1,1,1,,,,
8/15/14,East Flatbush (church),1,3,0,2,1,2,1,LG,3,6,1,,1,,1,1,1,1,0,1,0,0,1,0,0,1,1,2,2,1,0,3,0,0,1,0,2,1,1,1,0,1,,,,
8/8/14,Marine Park (King’s Plaza),1,3,1,2,1,2,1,LG,4,6,1,,1,,1,1,0,1,0,1,0,0,1,0,0,1,1,1,2,1,0,3,0,0,1,0,2,1,1,1,0,1,,,,
7/22/14,Bergen Welfare Center,0,3,2,1,0,2,1,Virgin Mobile ,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,2,1,1,1,1,1,,,,
7/30/14,Brownsville (Clinic),0,3,3,2,0,2,1,Galaxy,,6,0,3,1,,2,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,2,3,0,1,0,1,1,1,1,1,1,1,,,,
7/18/14,Central Park,0,3,0,2,1,2,0,iphone,1,8,1,,1,,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,3,2,1,1,0,1,2,0,1,1,1,1,,,,
7/22/14,SoBro (Simpson/196),0,3,0,2,1,2,1,ring galaxy,1,8,0,1,1,,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,3,0,,0,0,1,0,2,1,1,1,1,1,,,,
7/30/14,Brownsville (Clinic),0,3,1,2,1,2,2,,,8,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,1,1,1,1,1,1,,,,
8/4/14,NYCHA,0,3,0,2,0,2,1,S5,,,0,0,0,1,2,1,1,1,1,1,0,1,0,1,1,0,1,,1,0,3,2,0,1,1,0,1,1,1,1,1,1,,,,
,,0,3,0,2,0,3,0,iphone,0,0,0,1,1,,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,2,4,0,0,0,0,1,1,1,1,0,1,,,,
7/30/14,Brownsville (Clinic),1,3,0,2,0,3,1,,1,0,1,,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,2,0,1,2,3,1,1,0,1,1,0,1,1,0,1,,,,
,,0,3,0,2,0,3,1,,,0,1,,1,,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,3,2,1,1,0,1,1,1,1,1,1,0,,,,
7/18/14,Houston street,1,3,0,2,0,3,1,Alcatel,,0,1,,1,,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,2,,3,0,1,0,1,2,1,1,1,1,1,,,,
7/18/14,Houston street,1,3,1,2,0,3,1,Galaxy,0,1,1,,1,,1,0,0,0,1,0,0,0,1,1,0,1,1,1,3,4,1,2,0,0,0,0,2,1,1,1,0,1,,,,
8/9/14,Park Slope (Sunset park market),1,3,0,2,0,3,1,Galaxy,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2,4,3,0,0,1,0,2,1,1,1,1,0,,,,
8/7/14,Bergen Welfare Center,0,3,0,2,0,3,1,Galaxy,0,1,1,,1,,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0,2,0,0,1,0,2,1,1,1,1,0,,,,
8/10/14,Dominican Pride Parade,1,3,0,2,1,3,1,Galaxy,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,2,0,0,1,0,2,1,1,1,1,0,,,,
7/20-7/27,Harlem,1,3,0,2,0,3,0,iphone,1,1,1,,1,,0,0,0,0,0,0,0,1,0,0,0,1,,1,3,1,2,4,0,0,0,2,0,1,1,1,1,1,,,,
,,1,3,0,2,0,3,0,iphone,1,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,3,0,0,0,0,1,1,1,1,1,1,,,,
7/20-7/27,Harlem,0,3,0,2,0,3,0,iphone,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,3,4,2,1,0,0,0,2,1,1,1,1,1,1,,,,
8/15/14,East Flatbush (church),1,3,0,2,0,3,1,Galaxy,1,1,1,,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,4,2,0,0,0,1,2,1,1,1,0,1,,,,
8/4/14,Harlem,0,3,0,2,0,3,1,Galaxy,1,1,0,,1,,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,,2,0,0,1,0,1,1,1,1,1,1,,,,
7/25/14,Central Park,1,3,0,2,0,3,1,Galaxy,1,1,1,,1,,2,1,0,1,0,1,1,0,0,0,0,0,1,2,1,0,,,0,1,1,0,2,1,1,1,1,1,,,,
8/7/14,Bergen Welfare Center,0,3,0,2,0,3,2,nokia lumia,1,1,1,,1,,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,3,4,2,0,0,0,0,2,1,1,1,1,0,,,,
8/1-8/7,Bronx Zoo,1,3,0,2,0,3,0,iphone,2,1,1,,1,,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,3,2,1,1,0,1,2,1,1,1,0,1,,,,
8/9/14,Park Slope (Sunset park market),0,3,0,2,0,3,1,Galaxy,2,1,1,,1,,0,1,0,0,1,1,0,0,1,0,1,0,1,2,3,2,1,4,1,1,1,0,2,1,1,1,1,0,,,,
7/18/14,SoBro (Courtlandt),0,3,1,2,0,3,1,Galaxy,2,1,1,,1,,2,1,1,1,1,1,1,1,1,0,1,0,0,2,0,1,,,0,1,1,1,2,0,0,1,0,1,,,,
8/12/14,Atlantic/Utica (church),0,3,0,2,0,3,1,Galaxy,2,1,0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,2,1,0,3,0,0,1,0,2,1,1,1,1,0,,,,
8/5/14,Dwtn Bklyn (Fulton Mall),0,3,0,2,0,3,1,Galaxy,2,1,0,2,1,,0,0,1,1,0,1,1,0,1,0,0,0,1,1,2,1,3,4,0,1,1,0,2,1,1,1,0,1,,,,
7/31/14,Grand Army Market,1,3,1,2,0,3,1,Galaxy,3,1,1,,1,,0,1,1,1,1,1,0,0,0,1,0,1,1,1,2,1,0,3,0,0,1,0,2,1,1,1,1,1,,,,
8/1-8/7,Bronx Zoo,1,3,0,2,0,3,1,samsung,3,1,1,,1,,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0,1,1,0,2,1,1,1,1,1,,,,
8/1-8/7,East NY Welfare Center,1,3,2,2,0,3,1,Galaxy,3,1,1,,1,,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,2,3,1,0,1,1,1,2,0,1,1,1,1,,,,
8/15/14,East Flatbush (church),0,3,1,2,0,3,1,my touch 4g,4,1,1,,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,1,0,3,0,0,1,1,2,0,1,1,1,1,,,,
8/2/14,Dwtn Bklyn,1,3,1,2,0,3,3,Blackberry,4,1,1,,1,,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,3,0,2,0,0,1,0,2,1,1,1,1,0,,,,
7/30/14,Brownsville (Clinic),1,3,0,2,0,3,0,,,1,1,,1,,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2,3,1,1,1,1,1,0,0,1,0,1,,,,
7/29/14,Marine Park (King’s Plaza),1,3,0,2,0,3,1,,,1,0,0,1,,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,2,3,1,1,0,0,1,1,1,1,1,1,,,,
7/19/14,Harlem,0,3,0,2,0,3,0,iphone,,1,0,1,1,,1,0,1,0,1,1,0,1,0,1,0,0,1,0,2,1,3,4,0,0,0,0,2,1,1,1,0,1,,,,
7/20-7/27,Harlem,1,3,1,1,0,3,1,LG GS,,1,1,,1,,1,1,0,1,0,1,0,1,1,1,0,1,1,0,3,1,4,2,0,0,1,2,1,1,1,1,1,1,,,,
8/4/14,NYCHA,0,3,0,2,0,3,1,,,1,1,,1,,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,2,3,0,1,0,1,1,1,1,1,0,1,,,,
8/4/14,NYCHA,1,3,0,2,0,3,1,LG,,1,1,,1,,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,3,2,0,1,1,0,1,1,1,1,1,1,,,,
7/19/14,SoBro (St Mary’s Park),1,3,0,2,0,3,1,Galaxy,0,2,1,,1,,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,3,,1,1,1,0,2,1,1,1,1,1,,,,
7/18/14,Houston street,0,3,2,2,0,3,1,,2,2,1,,1,,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1,,,2,1,1,1,1,0,1,1,1,1,1,,,,
8/14/14,Brownsville (BRC Center),1,3,1,2,0,3,1,Android Razor,2,2,0,0,1,,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,2,0,3,0,1,1,0,2,1,1,1,0,1,,,,
8/10/14,Dominican Pride Parade,0,3,1,2,1,3,0,iphone,3,2,1,,1,,1,1,1,1,0,1,0,0,1,0,0,1,0,1,3,1,0,2,1,0,1,1,2,1,1,1,1,0,,,,
7/29/14,Marine Park (King’s Plaza),0,3,0,2,1,3,0,,,2,1,,1,,,1,1,1,1,1,0,0,0,1,1,0,0,0,2,0,3,1,0,1,0,0,1,1,1,1,1,1,,,,
